issue_id,record_status,review_status,waiver_enabled,waiver_name,review_comment,owner,review_date,tag,severity,goal,module,file,line,hierarchy,object,statement,description,violation,source_report,waiver_user,waiver_timestamp,filter_json,fields_json
W240_f303fc931911,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,AESDMA_RD_DESC,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv,69,:BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC,I_RId[4:0],"    input  logic      [AXI_ID_WD-1:0]           I_RId,",Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:915,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RD_DESC"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""69"", ""Statement"": ""input logic [AXI_ID_WD-1:0] I_RId,"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC"", ""Signal"": ""I_RId[4:0]""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:915"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RD_DESC"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""69"", ""Statement"": ""    input  logic      [AXI_ID_WD-1:0]           I_RId,"", ""Signal"": ""I_RId[4:0]"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC""}"
W240_1809bf6370be,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,AESDMA_RD_DESC,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv,72,:BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC,I_RLast,"    input  logic                                I_RLast,",Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:914,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RD_DESC"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""72"", ""Statement"": ""input logic I_RLast,"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC"", ""Signal"": ""I_RLast""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:914"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_RD_DESC"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_RD_DESC.sv"", ""LineNumber"": ""72"", ""Statement"": ""    input  logic                                I_RLast,"", ""Signal"": ""I_RLast"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_RD_DESC@AESDMA_RD_DESC""}"
W240_9f6026680b5a,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,AESDMA_SFR,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SFR.v,28,:BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_SFR@AESDMA_SFR,I_PADDR[31:16],"    input        [31:0]     I_PADDR,",Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:902,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_SFR"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SFR.v"", ""LineNumber"": ""28"", ""Statement"": ""input [31:0] I_PADDR,"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_SFR@AESDMA_SFR"", ""Signal"": ""I_PADDR[31:16]""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:902"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_SFR"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_SFR.v"", ""LineNumber"": ""28"", ""Statement"": ""    input        [31:0]     I_PADDR,"", ""Signal"": ""I_PADDR[31:16]"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AESDMA_SFR@AESDMA_SFR""}"
W240_7d69250d7e4d,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,AESDMA_TOP,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v,141,:BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP,TIEL_DFT_CGEN,    input                                                           TIEL_DFT_CGEN,Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:863,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""141"", ""Statement"": ""input TIEL_DFT_CGEN"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP"", ""Signal"": ""TIEL_DFT_CGEN""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:863"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_TOP"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_TOP.v"", ""LineNumber"": ""141"", ""Statement"": ""    input                                                           TIEL_DFT_CGEN"", ""Signal"": ""TIEL_DFT_CGEN"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP""}"
W240_3de9430430d8,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,AES_CORE_dev,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v,94,:BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AES_CORE@AES_CORE_dev,I_MREADY,"    input                                                   I_MREADY,",Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:943,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""94"", ""Statement"": ""input I_MREADY,"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AES_CORE@AES_CORE_dev"", ""Signal"": ""I_MREADY""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:943"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AES_CORE_dev"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AES_CORE/AES_CORE_dev.v"", ""LineNumber"": ""94"", ""Statement"": ""    input                                                   I_MREADY,"", ""Signal"": ""I_MREADY"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_TOP@AESDMA_TOP_DCLS:u_aesdma_top@AESDMA_TOP:u_AES_CORE@AES_CORE_dev""}"
W240_20d8a485410e,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,BOS_AESDMA,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/LINT/FUNC/vcst_rtdb/.internal/spyglass/vc_lint0/BOS_AESDMA/VC_GOAL0/spyglass_reports/lint/SignalUsageReport.rpt,1,,,#     Comment          : SignalUsageReport : It dumps details of violating bits of a signal,Please refer to 'SignalUsageReport.rpt' for details of violating bits,Lint:858,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/LINT/FUNC/vcst_rtdb/.internal/spyglass/vc_lint0/BOS_AESDMA/VC_GOAL0/spyglass_reports/lint/SignalUsageReport.rpt"", ""LineNumber"": ""1"", ""Statement"": ""# Comment : SignalUsageReport : It dumps details of violating bits of a signal""}","{""Tag"": ""W240"", ""Description"": ""Please refer to 'SignalUsageReport.rpt' for details of violating bits"", ""Violation"": ""Lint:858"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_AESDMA"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/LINT/FUNC/vcst_rtdb/.internal/spyglass/vc_lint0/BOS_AESDMA/VC_GOAL0/spyglass_reports/lint/SignalUsageReport.rpt"", ""LineNumber"": ""1"", ""Statement"": ""#     Comment          : SignalUsageReport : It dumps details of violating bits of a signal""}"
W240_ff77e3299258,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,BOS_BUS_PARITY_AXI4_M,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/BOS_LIB/RTL/BOS_BUS_PARITY_AXI4_M.v,26,:BOS_AESDMA:u_AESDMA_BUS_PARITY_AXI4_M@BOS_BUS_PARITY_AXI4_M,AXI_MI0_RDATA_PARITY[15:0],"    input  wire     [  pBwParDt-1:00]   AXI_MI0_RDATA_PARITY                ,",Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:859,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_BUS_PARITY_AXI4_M"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/BOS_LIB/RTL/BOS_BUS_PARITY_AXI4_M.v"", ""LineNumber"": ""26"", ""Statement"": ""input wire [ pBwParDt-1:00] AXI_MI0_RDATA_PARITY ,"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_BUS_PARITY_AXI4_M@BOS_BUS_PARITY_AXI4_M"", ""Signal"": ""AXI_MI0_RDATA_PARITY[15:0]""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:859"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""BOS_BUS_PARITY_AXI4_M"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/BOS_LIB/RTL/BOS_BUS_PARITY_AXI4_M.v"", ""LineNumber"": ""26"", ""Statement"": ""    input  wire     [  pBwParDt-1:00]   AXI_MI0_RDATA_PARITY                ,"", ""Signal"": ""AXI_MI0_RDATA_PARITY[15:0]"", ""HIERARCHY"": "":BOS_AESDMA:u_AESDMA_BUS_PARITY_AXI4_M@BOS_BUS_PARITY_AXI4_M""}"
W240_eb835925244e,WAIVED,WAIVED,yes,W240_830,output port is not connected warning,,,W240,,BOS_LINT_RULE,css600_apbasyncbridgeslv,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv.v,68,:BOS_AESDMA:\gN1B0ApbASB.u_apbasyncbridgeslv_aesdma @css600_apbasyncbridgeslv,penable_s,  input  wire                        penable_s;,Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]'],Lint:1011,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_apbasyncbridgeslv"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv.v"", ""LineNumber"": ""68"", ""Statement"": ""input wire penable_s;"", ""HIERARCHY"": "":BOS_AESDMA:\\gN1B0ApbASB.u_apbasyncbridgeslv_aesdma @css600_apbasyncbridgeslv"", ""Signal"": ""penable_s""}","{""Tag"": ""W240"", ""Description"": ""Input '[Signal]' declared but not read.[Hierarchy: '[HIERARCHY]']"", ""Violation"": ""Lint:1011"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""css600_apbasyncbridgeslv"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/CSSYS/RTL/logical/css600/logical/css600_apbasyncbridge/verilog/css600_apbasyncbridgeslv.v"", ""LineNumber"": ""68"", ""Statement"": ""  input  wire                        penable_s;"", ""Signal"": ""penable_s"", ""HIERARCHY"": "":BOS_AESDMA:\\gN1B0ApbASB.u_apbasyncbridgeslv_aesdma @css600_apbasyncbridgeslv""}"
W287b_ab0b05504edd,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,221,,O_EMPTY_CNT,"        .O_EMPTY_CNT (                  ),",Instance output port '[ModPortName]' is not connected,Lint:1001,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""221"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1001"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""221"", ""Statement"": ""        .O_EMPTY_CNT (                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_f9ca9ff10589,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,222,,O_FULL_CNT,        .O_FULL_CNT  (                  ),Instance output port '[ModPortName]' is not connected,Lint:1002,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""222"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1002"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""222"", ""Statement"": ""        .O_FULL_CNT  (                  )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_c85f2a628cf9,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,248,,O_EMPTY_CNT,"        .O_EMPTY_CNT (                  ),",Instance output port '[ModPortName]' is not connected,Lint:1003,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""248"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1003"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""248"", ""Statement"": ""        .O_EMPTY_CNT (                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_ccebc644dfd5,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,249,,O_FULL_CNT,        .O_FULL_CNT  (                  ),Instance output port '[ModPortName]' is not connected,Lint:1004,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""249"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1004"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""249"", ""Statement"": ""        .O_FULL_CNT  (                  )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_b08b0bfb572f,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,274,,O_EMPTY_CNT,"        .O_EMPTY_CNT (                  ),",Instance output port '[ModPortName]' is not connected,Lint:1005,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""274"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1005"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""274"", ""Statement"": ""        .O_EMPTY_CNT (                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_8d49e82f879e,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,275,,O_FULL_CNT,        .O_FULL_CNT  (                  ),Instance output port '[ModPortName]' is not connected,Lint:1006,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""275"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1006"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""275"", ""Statement"": ""        .O_FULL_CNT  (                  )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_4a5057baf3e1,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,300,,O_EMPTY_CNT,"        .O_EMPTY_CNT (                  ),",Instance output port '[ModPortName]' is not connected,Lint:1007,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""300"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1007"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""300"", ""Statement"": ""        .O_EMPTY_CNT (                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_2858ec565b3e,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,301,,O_FULL_CNT,        .O_FULL_CNT  (                  ),Instance output port '[ModPortName]' is not connected,Lint:1008,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""301"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1008"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""301"", ""Statement"": ""        .O_FULL_CNT  (                  )"", ""ModPortName"": ""O_FULL_CNT""}"
W287b_0ebc6504f858,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,327,,O_EMPTY_CNT,"        .O_EMPTY_CNT (                  ),",Instance output port '[ModPortName]' is not connected,Lint:1009,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""327"", ""Statement"": "".O_EMPTY_CNT ( ),"", ""ModPortName"": ""O_EMPTY_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1009"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""327"", ""Statement"": ""        .O_EMPTY_CNT (                  ),"", ""ModPortName"": ""O_EMPTY_CNT""}"
W287b_0b46201d1428,WAIVED,WAIVED,yes,W287b_800,output port is not connected warning,,,W287b,,BOS_LINT_RULE,AESDMA_AXI_FIFO,/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v,328,,O_FULL_CNT,        .O_FULL_CNT  (                  ),Instance output port '[ModPortName]' is not connected,Lint:1010,waived,,,"{""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""328"", ""Statement"": "".O_FULL_CNT ( )"", ""ModPortName"": ""O_FULL_CNT""}","{""Tag"": ""W287b"", ""Description"": ""Instance output port '[ModPortName]' is not connected"", ""Violation"": ""Lint:1010"", ""Goal"": ""BOS_LINT_RULE"", ""Module"": ""AESDMA_AXI_FIFO"", ""FileName"": ""/storage/project/atlas/design/user/pnson/ATLAS_WORKING/IP/AESDMA/RTL/AESDMA_CORE/AESDMA_AXI_FIFO.v"", ""LineNumber"": ""328"", ""Statement"": ""        .O_FULL_CNT  (                  )"", ""ModPortName"": ""O_FULL_CNT""}"
